name,categories,address,lat,lng,distance,city
The Book Grocer,Bookstore,147-149 Russell St,-37.81300678505016,144.9682491466126,62331,Melbourne
Book Affair,Bookstore,287 Smith St,-37.80027,144.9839,63870,Fitzroy
The Book Grocer,Bookstore,286 Brunswick Street,-37.7989,144.9786,63976,Fitzroy
The Book Grocer,Bookstore,464 Collins St,-37.81787788882015,144.95883841007142,61727,Melbourne
Book Affair,Bookstore,Elgin Street,-37.797352770545274,144.9693607283613,64076,Carlton
The Book Grocer,Bookstore,415 Elizabeth St.,-37.80918,144.96056,62704,Melbourne
Armina Books,Bookstore,7 Audsley Street,-37.93124,145.12185,52367,Clayton South
Deakin University Building H (Business & Law and MIBT Book Shop),College Bookstore,"Building H, 221 Burwood Highway",-37.84882390258912,145.11473959242863,60847,Burwood
Art Book Fair,Bookstore,NGV Hall,-37.822436,144.969346,61293,Melbourne
2nd book shop,Bookstore,,-37.816244,144.968586,61974,
Victoria University Book Shop,College Bookstore,"Footscray Park Campus, Ballarat Rd",-37.793017314047184,144.89974780538554,24182,Footscray
Federation Square Book Market,Bookstore,Federation Square,-37.81722927084524,144.96933978173965,22976,Melbourne
Robinson’s Bookshop,Bookstore,,-37.650953,145.069552,2479,Mill Park
Melbourne Book Restoration,Bookstore,,-37.630489776097924,145.18760970431464,9167,
Book Planet,Bookstore,608 Ferntree Gully Rd,-37.9045899741834,145.16252517700195,31163,Wheelers Hill
The Book Grocer,Bookstore,263 High St.,-37.77264,144.99812,17405,Northcote
Collins Booksellers,Bookstore,"Shop T51, Uni Hill Factory Outlets",-37.68145078137726,145.07084924241798,5654,Bundoora
the book grocer,Bookstore,452 Sydney Road,-37.772369384765625,144.96495056152344,18829,
The Book Grocer,Bookstore,452 Sydney Rd.,-37.76746,144.96228,18512,Brunswick
Book Affair,Bookstore,,-37.775397,144.960742,19316,
Volumes Books And Gifts,Bookstore,"Shop 3, 24 Chute St",-37.67305,145.15122,7529,Diamond Creek
All Books,Bookstore,,-37.70297091432634,145.10280248685464,8114,
All Books 4 Less Greensborough,Bookstore,,-37.703553,145.103868,8197,
Book Grocer,Bookstore,Puckle street,-37.766983,144.922264,20709,Moonee Ponds
Book Affair,Bookstore,287 Smith St,-37.80027,144.9839,20720,Fitzroy
The Book Grocer,Bookstore,286 Brunswick Street,-37.7989,144.9786,20786,Fitzroy
Book Affair,Bookstore,Elgin Street,-37.797352770545274,144.9693607283613,21009,Carlton
oak st book shop,Bookstore,,-37.722628,144.923902,17336,
Blue Guitar Book Shop,Bookstore,,-37.77357,144.971315,18637,
Robinsons Bookshop,Bookstore,Main Street,-37.70358642083249,145.1035889478286,8195,Greensborough
Book Grocer,Bookstore,206 Bourke St,-37.81291,144.96702,22637,Melbourne
The Book Grocer,Bookstore,140 Bourke St,-37.812641,144.969259,22521,Melbourne
The Book Grocer,Bookstore,165 Swanston Street,-37.813913,144.965694,22789,Melbourne
The Book Grocer,Bookstore,455 Bourke Street,-37.81527,144.96054,23133,Melbourne
The Book Grocer,Bookstore,147-149 Russell St,-37.81300678505016,144.9682491466126,22598,Melbourne
The Book Grocer,Bookstore,287 Little Collins St,-37.814927,144.965139,22912,Melbourne
Eltham Bookshop,Bookstore,,-37.7139079662881,145.14842924126035,10788,Eltham
Campions Books,Bookstore,,-37.732274,145.054382,11491,
Marvel Bookbinding & Printfinishing Pty Ltd,Bookstore,21 Kylta Rd,-37.732456,145.044534,11735,
The Book Grocer,Bookstore,201 Spencer St.,-37.81639,144.95261,23577,Docklands
The Book Grocer,Bookstore,415 Elizabeth St.,-37.80918,144.96056,22536,Melbourne
Niddrie Arcade Book Exchange & Stamp Shop,Bookstore,334 Keilor Rd,-37.73701198000026,144.89168705071918,20577,Niddrie
The Book Grocer,Bookstore,,-37.837622,144.995999,24188,South Yarra
Book Frenzy,Bookstore,"500 Chapel St, South Yarra VIC 3141",-37.842818,144.995101,24762,South Yarra
Good News Book House,Bookstore,1027 Whitehorse Road,-37.818128338676956,145.12518714621137,21075,Box Hill
The Book Grocer,Bookstore,464 Collins St,-37.81787788882015,144.95883841007142,23460,Melbourne
Motor Book World,Bookstore,243 Canterbury Road,-37.82531517663253,145.09208500385284,21568,Canterbury
ACU Book Store,College Bookstore,,-37.807676,144.978315,21676,Fitzroy
Victoria University Book Shop,College Bookstore,"Footscray Park Campus, Ballarat Rd",-37.793017314047184,144.89974780538554,26005,Footscray
collins bookshop,Bookstore,,-37.87412818567927,144.67819838488666,4914,
Dirt Cheap Books,Bookstore,Kilmur Rd,-37.874059236757134,144.72361582638706,8089,Hoppers Crossing
Federation Square Book Market,Bookstore,Federation Square,-37.81722927084524,144.96933978173965,30477,Melbourne
All Books 4 Less,Bookstore,Main St,-37.88364733463676,144.7349311903166,8588,Point Cook
Book and Paper,Bookstore,36 Douglas Pde.,-37.85779,144.89799,23163,Williamstown
The Book Grocer,Bookstore,,-37.81669,144.89159,24160,Yarraville
Seddon Book Alley,Bookstore,82 Charles St.,-37.80642,144.89109,24625,Footscray
Book Grocer,Bookstore,Puckle street,-37.766983,144.922264,29198,Moonee Ponds
The Book Grocer,Bookstore,201 Spencer St.,-37.81639,144.95261,29126,Docklands
The Book Grocer,Bookstore,455 Bourke Street,-37.81527,144.96054,29823,Melbourne
Book Planet,Bookstore,608 Ferntree Gully Rd,-37.9045899741834,145.16252517700195,45711,Wheelers Hill
Book Grocer,Bookstore,206 Bourke St,-37.81291,144.96702,30449,Melbourne
The Book Grocer,Bookstore,165 Swanston Street,-37.813913,144.965694,30301,Melbourne
The Book Grocer,Bookstore,140 Bourke St,-37.812641,144.969259,30644,Melbourne
The Book Grocer,Bookstore,287 Little Collins St,-37.814927,144.965139,30216,Melbourne
The Book Grocer,Bookstore,147-149 Russell St,-37.81300678505016,144.9682491466126,30547,Melbourne
Book Affair,Bookstore,Elgin Street,-37.797352770545274,144.9693607283613,31284,Carlton
Book Affair,Bookstore,,-37.775397,144.960742,31655,
The Book Grocer,Bookstore,464 Collins St,-37.81787788882015,144.95883841007142,29583,Melbourne
The Book Grocer,Bookstore,415 Elizabeth St.,-37.80918,144.96056,30067,Melbourne
The Book Grocer,Bookstore,286 Brunswick Street,-37.7989,144.9786,31967,Fitzroy
the book grocer,Bookstore,452 Sydney Road,-37.772369384765625,144.96495056152344,32140,
Book Frenzy,Bookstore,"500 Chapel St, South Yarra VIC 3141",-37.842818,144.995101,31851,South Yarra
Book Affair,Bookstore,287 Smith St,-37.80027,144.9839,32341,Fitzroy
The Book Grocer,Bookstore,452 Sydney Rd.,-37.76746,144.96228,32195,Brunswick
The Book Grocer,Bookstore,,-37.837622,144.995999,32065,South Yarra
Niddrie Arcade Book Exchange & Stamp Shop,Bookstore,334 Keilor Rd,-37.73701198000026,144.89168705071918,29040,Niddrie
Inspiration Adult Book Store,Bookstore,,-37.85731200596345,144.99152721071488,31212,
2nd book shop,Bookstore,,-37.816244,144.968586,30451,
Second Hands Book,Bookstore,,-37.81507925425275,144.96803770145902,30450,
Barricade Anarchist Books and Info Shop,Bookstore,62 St George Street,-37.72168983158128,144.7687524444879,23526,Melbourne
Art Book Fair,Bookstore,NGV Hall,-37.822436,144.969346,30290,Melbourne
Thesaurus Books,Bookstore,29 Church St,-37.91312,144.99373,30888,Brighton
The Book Grocer,Bookstore,263 High St.,-37.77264,144.99812,34729,Northcote
Gold's Book and Gift Company,Bookstore,3-13R William Street,-37.869441,144.993731,31186,Melbourne
Blue Guitar Book Shop,Bookstore,,-37.77357,144.971315,32573,
Enchanted By Books,Bookstore,30 Ferguson St,-37.85898,144.90015,23315,Williamstown
ACU Book Store,College Bookstore,,-37.807676,144.978315,31584,Fitzroy
Lilydale Book Barn,Bookstore,,-37.757909,145.351277,412,
Lilydale Books,Bookstore,Hightech Place,-37.753521236802406,145.34811379092278,244,Lilydale
Book Planet,Bookstore,608 Ferntree Gully Rd,-37.9045899741834,145.16252517700195,23226,Wheelers Hill
Daisy Boots Book Shop,Bookstore,385 Mount Dandenong Tourist Road,-37.86232,145.35386,11885,Sassafras
Dirt Cheap Books Kilsyth,Bookstore,,-37.819851,145.312713,7774,
Belgrave Book Barn,Bookstore,,-37.91007901153421,145.35272191626504,17194,Belgrave
Bookworld,Bookstore,,-37.861666,145.286248,12972,Boronia
Belgrave Book Barn,Bookstore,Burwood Highway,-37.90946232077751,145.35263007550097,17125,Belgrave
adventist Book Centre,Bookstore,,-37.824233,145.166771,17639,
Boronia Bargain Books,Bookstore,,-37.860496,145.286736,12836,Boronia
Booked Up,Bookstore,"Knox City, 425 Burwood Hwy",-37.868678369112814,145.24093213175337,15689,Wantirna South
Rainy Day Books,Bookstore,,-37.855382,145.315948,11442,
Yarra Cottage Books,Bookstore,189 Yarra Street,-37.7372465941707,145.22039966531298,11378,Warrandyte
Federation Square Book Market,Bookstore,Federation Square,-37.81722927084524,144.96933978173965,33971,Melbourne
Melbourne Book Restoration,Bookstore,,-37.630489776097924,145.18760970431464,19815,
robinsons bookshop eastland,Bookstore,,-37.814567,145.228963,12321,Ringwood
Good News Book House,Bookstore,1027 Whitehorse Road,-37.818128338676956,145.12518714621137,20760,Box Hill
House Of Books,Bookstore,,-37.816061,145.194668,15036,Mitcham
Deakin University Building H (Business & Law and MIBT Book Shop),College Bookstore,"Building H, 221 Burwood Highway",-37.84882390258912,145.11473959242863,22952,Burwood
Motor Book World,Bookstore,243 Canterbury Road,-37.82531517663253,145.09208500385284,23772,Canterbury
McLeods Books,Bookstore,,-37.82054634477679,145.17608227097003,16724,
Victoria University Book Shop,College Bookstore,"Footscray Park Campus, Ballarat Rd",-37.793017314047184,144.89974780538554,39620,Footscray
Monash Book And Merchandise Store,College Bookstore,,-37.912135,145.133526,25640,Clayton
The Book Grocer,Bookstore,263 High St.,-37.77264,144.99812,30808,Northcote
Book Affair,Bookstore,287 Smith St,-37.80027,144.9839,32378,Fitzroy
Dymock's Booksellers,Bookstore,,-37.877896,145.166445,20946,
Book Frenzy,Bookstore,"500 Chapel St, South Yarra VIC 3141",-37.842818,144.995101,32483,South Yarra
The Book Grocer,Bookstore,286 Brunswick Street,-37.7989,144.9786,32817,Fitzroy
The Book Grocer,Bookstore,,-37.837622,144.995999,32240,South Yarra
the book grocer,Bookstore,452 Sydney Road,-37.772369384765625,144.96495056152344,33720,
Book Grocer,Bookstore,206 Bourke St,-37.81291,144.96702,34078,Melbourne
Book Affair,Bookstore,Elgin Street,-37.797352770545274,144.9693607283613,33597,Carlton
The Book Grocer,Bookstore,140 Bourke St,-37.812641,144.969259,33879,Melbourne
